Date,Close
4/11/2018 16:00:00,249.75
4/12/2018 16:00:00,248.17
4/13/2018 16:00:00,248.13
4/16/2018 16:00:00,257.95
4/17/2018 16:00:00,261.55
4/18/2018 16:00:00,260.11
4/19/2018 16:00:00,257.3
4/20/2018 16:00:00,256.82
4/23/2018 16:00:00,261.87
4/24/2018 16:00:00,256.48
4/25/2018 16:00:00,258.54
4/26/2018 16:00:00,258.19
4/27/2018 16:00:00,257.97
4/30/2018 16:00:00,258.04
5/1/2018 16:00:00,258.89
5/2/2018 16:00:00,256.48
5/3/2018 16:00:00,253.18
5/4/2018 16:00:00,254.63
5/7/2018 16:00:00,255.65
5/8/2018 16:00:00,257.5
5/9/2018 16:00:00,259.46
5/10/2018 16:00:00,260.83
5/11/2018 16:00:00,259.64
5/14/2018 16:00:00,264.27
5/15/2018 16:00:00,263.51
5/16/2018 16:00:00,265.2
5/17/2018 16:00:00,268.49
5/18/2018 16:00:00,267.61
5/21/2018 16:00:00,269.41
5/22/2018 16:00:00,269.23
5/23/2018 16:00:00,268.12
5/24/2018 16:00:00,263.29
5/25/2018 16:00:00,262.04
5/29/2018 16:00:00,262.24
5/30/2018 16:00:00,267.12
5/31/2018 16:00:00,266.99
6/1/2018 16:00:00,269.11
6/4/2018 16:00:00,270.85
6/5/2018 16:00:00,271.73
6/6/2018 16:00:00,269.87
6/7/2018 16:00:00,272.05
6/8/2018 16:00:00,269.41
6/11/2018 16:00:00,273.68
6/12/2018 16:00:00,273.41
6/13/2018 16:00:00,269.12
6/14/2018 16:00:00,269.02
6/15/2018 16:00:00,262.12
6/18/2018 16:00:00,265.52
6/19/2018 16:00:00,264.41
6/20/2018 16:00:00,266.61
6/21/2018 16:00:00,263.94
6/22/2018 16:00:00,266.53
6/25/2018 16:00:00,260.3
6/26/2018 16:00:00,264.61
6/27/2018 16:00:00,261.36
6/28/2018 16:00:00,261.03
6/29/2018 16:00:00,262.87
7/2/2018 16:00:00,260.4
7/3/2018 13:00:00,261.82
7/5/2018 16:00:00,262.56
7/6/2018 16:00:00,263.86
7/9/2018 16:00:00,264.62
7/10/2018 16:00:00,264.64
7/11/2018 16:00:00,262.41
7/12/2018 16:00:00,265.16
7/13/2018 16:00:00,265.86
7/16/2018 16:00:00,264.98
7/17/2018 16:00:00,263.27
7/18/2018 16:00:00,267.29
7/19/2018 16:00:00,274.01
7/20/2018 16:00:00,270.94
7/23/2018 16:00:00,272.33
7/24/2018 16:00:00,273.51
7/25/2018 16:00:00,277.79
7/26/2018 16:00:00,280.92
7/27/2018 16:00:00,274.9
7/30/2018 16:00:00,277.33
7/31/2018 16:00:00,278.8
8/1/2018 16:00:00,279.9
8/2/2018 16:00:00,286.44
8/3/2018 16:00:00,285.81
8/6/2018 16:00:00,287.34
8/7/2018 16:00:00,285.24
8/8/2018 16:00:00,288.26
8/9/2018 16:00:00,291.06
8/10/2018 16:00:00,290.44
8/13/2018 16:00:00,284.36
8/14/2018 16:00:00,286.09
8/15/2018 16:00:00,281.91
8/16/2018 16:00:00,283.75
8/17/2018 16:00:00,287.36
8/20/2018 16:00:00,289.93
8/21/2018 16:00:00,287.51
8/22/2018 16:00:00,290.4
8/23/2018 16:00:00,288.64
8/24/2018 16:00:00,289.2
8/27/2018 16:00:00,288.38
8/28/2018 16:00:00,284.23
8/29/2018 16:00:00,281.87
8/30/2018 16:00:00,280.72
8/31/2018 16:00:00,279.19
9/4/2018 16:00:00,281.67
9/5/2018 16:00:00,282.98
9/6/2018 16:00:00,280.05
9/7/2018 16:00:00,279.06
9/10/2018 16:00:00,280.31
9/11/2018 16:00:00,282.56
9/12/2018 16:00:00,282.87
9/13/2018 16:00:00,281.39
9/14/2018 16:00:00,280.07
9/17/2018 16:00:00,278.28
9/18/2018 16:00:00,279.18
9/19/2018 16:00:00,277.94
9/20/2018 16:00:00,278.55
9/21/2018 16:00:00,278.54
9/24/2018 16:00:00,275.6
9/25/2018 16:00:00,273.78
9/26/2018 16:00:00,271.21
9/27/2018 16:00:00,272.73
9/28/2018 16:00:00,274.82
10/1/2018 16:00:00,281.06
10/2/2018 16:00:00,279.44
10/3/2018 16:00:00,281.59
10/4/2018 16:00:00,279.28
10/5/2018 16:00:00,279.83
10/8/2018 16:00:00,278.74
10/9/2018 16:00:00,281.67
10/10/2018 16:00:00,276.05
10/11/2018 16:00:00,271.78
10/12/2018 16:00:00,270.95
10/15/2018 16:00:00,270.72
10/16/2018 16:00:00,276.19
10/17/2018 16:00:00,272.68
10/18/2018 16:00:00,270.86
10/19/2018 16:00:00,271
10/22/2018 16:00:00,269.24
10/23/2018 16:00:00,265.53
10/24/2018 16:00:00,257.24
10/25/2018 16:00:00,258.46
10/26/2018 16:00:00,253.89
10/29/2018 16:00:00,250.18
10/30/2018 16:00:00,249.59
10/31/2018 16:00:00,251.29
11/1/2018 16:00:00,253.43
11/2/2018 16:00:00,250.51
11/5/2018 16:00:00,255
11/6/2018 16:00:00,255.29
11/7/2018 16:00:00,257.91
11/8/2018 16:00:00,257.79
11/9/2018 16:00:00,255.15
11/12/2018 16:00:00,251.42
11/13/2018 16:00:00,247.04
11/14/2018 16:00:00,246.67
11/15/2018 16:00:00,249.23
11/16/2018 16:00:00,250.25
11/19/2018 16:00:00,249.13
11/20/2018 16:00:00,242.11
11/21/2018 16:00:00,246.92
11/23/2018 13:00:00,242.08
11/26/2018 16:00:00,243.94
11/27/2018 16:00:00,242.03
11/28/2018 16:00:00,245.13
11/29/2018 16:00:00,247.67
11/30/2018 16:00:00,245.76
12/3/2018 16:00:00,252.18
12/4/2018 16:00:00,244.83
12/6/2018 16:00:00,243.23
12/7/2018 16:00:00,242.84
12/10/2018 16:00:00,238.94
12/11/2018 16:00:00,239.31
12/12/2018 16:00:00,240.74
12/13/2018 16:00:00,245.52
12/14/2018 16:00:00,243.1
12/17/2018 16:00:00,234.93
12/18/2018 16:00:00,229.23
12/19/2018 16:00:00,231.69
12/20/2018 16:00:00,225.33
12/21/2018 16:00:00,221.33
12/24/2018 13:00:00,212.29
12/26/2018 16:00:00,223.71
12/27/2018 16:00:00,220.25
12/28/2018 16:00:00,219.43
12/31/2018 16:00:00,222.76
1/2/2019 16:00:00,225.82
1/3/2019 16:00:00,227.81
1/4/2019 16:00:00,238.96
1/7/2019 16:00:00,243.13
1/8/2019 16:00:00,249.01
1/9/2019 16:00:00,251.8
1/10/2019 16:00:00,248.49
1/11/2019 16:00:00,245.5
1/14/2019 16:00:00,242.82
1/15/2019 16:00:00,247.25
1/16/2019 16:00:00,247.58
1/17/2019 16:00:00,247.45
1/18/2019 16:00:00,250.22
1/22/2019 16:00:00,244.28
1/23/2019 16:00:00,244.24
1/24/2019 16:00:00,245.66
1/25/2019 16:00:00,248.77
1/28/2019 16:00:00,247.25
1/29/2019 16:00:00,249.76
1/30/2019 16:00:00,252.33
1/31/2019 16:00:00,248.76
2/1/2019 16:00:00,250.74
2/4/2019 16:00:00,251.75
2/5/2019 16:00:00,251.26
2/6/2019 16:00:00,247.94
2/7/2019 16:00:00,241.59
2/8/2019 16:00:00,240.1
2/11/2019 16:00:00,240.73
2/12/2019 16:00:00,244.82
2/13/2019 16:00:00,248.09
2/14/2019 16:00:00,251.02
2/15/2019 16:00:00,251.74
2/19/2019 16:00:00,256.39
2/20/2019 16:00:00,253.56
2/21/2019 16:00:00,250.83
2/22/2019 16:00:00,250.94
2/25/2019 16:00:00,252.09
2/26/2019 16:00:00,248.65
2/27/2019 16:00:00,248.7
2/28/2019 16:00:00,246.54
3/1/2019 16:00:00,248.21
3/4/2019 16:00:00,248.56
3/5/2019 16:00:00,247.69
3/6/2019 16:00:00,245.85
3/7/2019 16:00:00,249.52
3/8/2019 16:00:00,248.19
3/11/2019 16:00:00,252.19
3/12/2019 16:00:00,251.36
3/13/2019 16:00:00,251.25
3/14/2019 16:00:00,250.9
3/15/2019 16:00:00,250.46
3/18/2019 16:00:00,254.58
3/19/2019 16:00:00,256.09
3/20/2019 16:00:00,257.01
3/21/2019 16:00:00,259.26
3/22/2019 16:00:00,255.2
3/25/2019 16:00:00,253.22
3/26/2019 16:00:00,254.13
3/27/2019 16:00:00,252.87
3/28/2019 16:00:00,253.72
3/29/2019 16:00:00,255.01
4/1/2019 16:00:00,257.88
4/2/2019 16:00:00,258.09
4/3/2019 16:00:00,257.06
4/4/2019 16:00:00,256.4
4/5/2019 16:00:00,258.29
4/8/2019 16:00:00,257.66
4/9/2019 16:00:00,255.18
4/10/2019 16:00:00,254.48
4/11/2019 16:00:00,256.13
4/12/2019 16:00:00,258.61
4/15/2019 16:00:00,257.33
4/16/2019 16:00:00,255.62
4/17/2019 16:00:00,253.34
4/18/2019 16:00:00,252.02
4/22/2019 16:00:00,256.45
4/23/2019 16:00:00,255.36
4/24/2019 16:00:00,253.91
4/25/2019 16:00:00,253.23
4/26/2019 16:00:00,252.99
4/29/2019 16:00:00,253.15
4/30/2019 16:00:00,249.81
5/1/2019 16:00:00,250.48
5/2/2019 16:00:00,245.92
5/3/2019 16:00:00,248.35
5/6/2019 16:00:00,246.63
5/7/2019 16:00:00,246.4
5/8/2019 16:00:00,246.06
5/9/2019 16:00:00,242.73
5/10/2019 16:00:00,252.14
5/13/2019 16:00:00,249.13
5/14/2019 16:00:00,250.76
5/15/2019 16:00:00,252.85
5/16/2019 16:00:00,254.71
5/17/2019 16:00:00,253.43
5/20/2019 16:00:00,252.49
5/21/2019 16:00:00,255.68
5/22/2019 16:00:00,254.98
5/23/2019 16:00:00,249.54
5/24/2019 16:00:00,250.58
5/28/2019 16:00:00,247.99
5/29/2019 16:00:00,247.5
5/30/2019 16:00:00,244.94
5/31/2019 16:00:00,243.83
6/3/2019 16:00:00,245.56
6/4/2019 16:00:00,248.51
6/5/2019 16:00:00,245.34
6/6/2019 16:00:00,246.56
6/7/2019 16:00:00,246.31
6/10/2019 16:00:00,247.57
6/11/2019 16:00:00,248.84
6/12/2019 16:00:00,246.92
6/13/2019 16:00:00,249.07
6/14/2019 16:00:00,246.98
6/17/2019 16:00:00,245.63
6/18/2019 16:00:00,246.17
6/19/2019 16:00:00,245.9
6/20/2019 16:00:00,247.06
6/21/2019 16:00:00,248.31
6/24/2019 16:00:00,248.17
6/25/2019 16:00:00,245.99
6/26/2019 16:00:00,247.98
6/27/2019 16:00:00,247.3
6/28/2019 16:00:00,250.27
7/1/2019 16:00:00,250.72
7/2/2019 16:00:00,250.51
7/3/2019 13:00:00,253.56
7/5/2019 16:00:00,255.16
7/8/2019 16:00:00,253.67
7/9/2019 16:00:00,253.47
7/10/2019 16:00:00,256.68
7/11/2019 16:00:00,257.57
7/12/2019 16:00:00,257.78
7/15/2019 16:00:00,257.26
7/16/2019 16:00:00,257.02
7/17/2019 16:00:00,255.38
7/18/2019 16:00:00,253.66
7/19/2019 16:00:00,254.25
7/22/2019 16:00:00,257.55
7/23/2019 16:00:00,257.03
7/24/2019 16:00:00,256.86
7/25/2019 16:00:00,255.12
7/26/2019 16:00:00,253.19
7/29/2019 16:00:00,249.94
7/30/2019 16:00:00,248.96
7/31/2019 16:00:00,247.97
8/1/2019 16:00:00,244.35
8/2/2019 16:00:00,242.26
8/5/2019 16:00:00,235.42
8/6/2019 16:00:00,233.59
8/7/2019 16:00:00,229.11
8/8/2019 16:00:00,232.08
8/9/2019 16:00:00,230.34
8/12/2019 16:00:00,227.94
8/13/2019 16:00:00,229.43
8/14/2019 16:00:00,225.72
8/15/2019 16:00:00,224.92
8/16/2019 16:00:00,228.76
8/19/2019 16:00:00,231.85
8/20/2019 16:00:00,232.56
8/21/2019 16:00:00,233.12
8/22/2019 16:00:00,230.32
8/23/2019 16:00:00,224.94
8/26/2019 16:00:00,224.42
8/27/2019 16:00:00,222.96
8/28/2019 16:00:00,228.3
8/29/2019 16:00:00,231.42
8/30/2019 16:00:00,231.28
9/3/2019 16:00:00,229.61
9/4/2019 16:00:00,231.3
9/5/2019 16:00:00,231.29
9/6/2019 16:00:00,229.53
9/9/2019 16:00:00,233.19
9/10/2019 16:00:00,233.86
9/11/2019 16:00:00,235.08
9/12/2019 16:00:00,233.22
9/13/2019 16:00:00,237.52
9/16/2019 16:00:00,240.32
9/17/2019 16:00:00,240.47
9/18/2019 16:00:00,240.98
9/19/2019 16:00:00,240.13
9/20/2019 16:00:00,240.45
9/23/2019 16:00:00,239.71
9/24/2019 16:00:00,236.31
9/25/2019 16:00:00,234.55
9/26/2019 16:00:00,232.77
9/27/2019 16:00:00,232.08
9/30/2019 16:00:00,232.92
10/1/2019 16:00:00,231.15
10/2/2019 16:00:00,228.76
10/3/2019 16:00:00,229.81
10/4/2019 16:00:00,230.22
10/7/2019 16:00:00,227.31
10/8/2019 16:00:00,224.81
10/9/2019 16:00:00,222.6
10/10/2019 16:00:00,222.84
10/11/2019 16:00:00,223.46
10/14/2019 16:00:00,221.65
10/15/2019 16:00:00,222.69
10/16/2019 16:00:00,221.48
10/17/2019 16:00:00,220.44
10/18/2019 16:00:00,221.98
10/21/2019 16:00:00,222.13
10/22/2019 16:00:00,221.97
10/23/2019 16:00:00,221.48
10/24/2019 16:00:00,221.03
10/25/2019 16:00:00,221.35
10/28/2019 16:00:00,218.67
10/29/2019 16:00:00,218.05
10/30/2019 16:00:00,217
10/31/2019 16:00:00,215.8
11/1/2019 16:00:00,217.06
11/4/2019 16:00:00,219.14
11/5/2019 16:00:00,216.52
11/6/2019 16:00:00,212.86
11/7/2019 16:00:00,210.03
11/8/2019 16:00:00,209.76
11/11/2019 16:00:00,206.45
11/12/2019 16:00:00,205.57
11/13/2019 16:00:00,204.28
11/14/2019 16:00:00,203.48
11/15/2019 16:00:00,205.54
11/18/2019 16:00:00,201.1
11/19/2019 16:00:00,197.56
11/20/2019 16:00:00,198.86
11/21/2019 16:00:00,203.28
11/22/2019 16:00:00,204.52
11/25/2019 16:00:00,205.94
11/26/2019 16:00:00,202.14
11/27/2019 16:00:00,202.57
11/29/2019 13:00:00,201.07
12/2/2019 16:00:00,199.27
12/3/2019 16:00:00,197.51
12/4/2019 16:00:00,199.2
12/5/2019 16:00:00,198.62
12/6/2019 16:00:00,199.99
12/9/2019 16:00:00,204.86
12/10/2019 16:00:00,209.29
12/11/2019 16:00:00,210.27
12/12/2019 16:00:00,211.3
12/13/2019 16:00:00,208.9
12/16/2019 16:00:00,212.66
12/17/2019 16:00:00,215.97
12/18/2019 16:00:00,218.49
12/19/2019 16:00:00,217.56
12/20/2019 16:00:00,217.75
12/23/2019 16:00:00,220.09
12/24/2019 13:00:00,220.26
12/26/2019 16:00:00,222.53
12/27/2019 16:00:00,219.75
12/30/2019 16:00:00,216.6
12/31/2019 16:00:00,218.21
1/2/2020 16:00:00,220.7
1/3/2020 16:00:00,222.65
1/6/2020 16:00:00,225.92
1/7/2020 16:00:00,226.85
1/8/2020 16:00:00,224.9
1/9/2020 16:00:00,224.37
1/10/2020 16:00:00,223.45
1/13/2020 16:00:00,225.09
1/14/2020 16:00:00,227.04
1/15/2020 16:00:00,227.06
1/16/2020 16:00:00,227.99
1/17/2020 16:00:00,226.55
1/21/2020 16:00:00,221.29
1/22/2020 16:00:00,217.18
1/23/2020 16:00:00,217.17
1/24/2020 16:00:00,213.61
1/27/2020 16:00:00,210.43
1/28/2020 16:00:00,211.15
1/29/2020 16:00:00,210.59
1/30/2020 16:00:00,207.33
1/31/2020 16:00:00,203.81
2/3/2020 16:00:00,201.84
2/4/2020 16:00:00,204.72
2/5/2020 16:00:00,206.9
2/6/2020 16:00:00,203.15
2/7/2020 16:00:00,200.97
2/10/2020 16:00:00,197.37
2/11/2020 16:00:00,199.01
2/12/2020 16:00:00,203.19
2/13/2020 16:00:00,201.34
2/14/2020 16:00:00,201.68
2/18/2020 16:00:00,201.07
2/19/2020 16:00:00,199.86
2/20/2020 16:00:00,199.45
2/21/2020 16:00:00,196.86
2/24/2020 16:00:00,191.76
2/25/2020 16:00:00,183.14
2/26/2020 16:00:00,178.46
2/27/2020 16:00:00,170.84
2/28/2020 16:00:00,173.01
3/2/2020 16:00:00,176.96
3/3/2020 16:00:00,173.51
3/4/2020 16:00:00,173.19
3/5/2020 16:00:00,167.74
3/6/2020 16:00:00,155.87
3/9/2020 16:00:00,113.13
3/10/2020 16:00:00,125.36
3/11/2020 16:00:00,119.26
3/12/2020 16:00:00,98.96
3/13/2020 16:00:00,107.13
3/16/2020 16:00:00,91.25
3/17/2020 16:00:00,84.53
3/18/2020 16:00:00,70.85
3/19/2020 16:00:00,83.03
3/20/2020 16:00:00,90.3
3/23/2020 16:00:00,81.17
3/24/2020 16:00:00,84.07
3/25/2020 16:00:00,89.45
3/26/2020 16:00:00,91.64
3/27/2020 16:00:00,86.47
3/30/2020 16:00:00,83.58
3/31/2020 16:00:00,91.28
4/1/2020 16:00:00,88.95
4/2/2020 16:00:00,93.08
4/3/2020 16:00:00,92.93
4/6/2020 16:00:00,94.83
4/7/2020 16:00:00,96.03
4/8/2020 16:00:00,98.82
4/9/2020 16:00:00,101.83
4/13/2020 16:00:00,104.54
4/14/2020 16:00:00,108.62
4/15/2020 16:00:00,105.75
4/16/2020 16:00:00,104.67
4/17/2020 16:00:00,112.04
4/20/2020 16:00:00,111.15
4/21/2020 16:00:00,112.96
4/22/2020 16:00:00,115.55
4/23/2020 16:00:00,123.39
4/24/2020 16:00:00,123.11
4/27/2020 16:00:00,124.62
4/28/2020 16:00:00,127.98
4/29/2020 16:00:00,138.75
4/30/2020 16:00:00,135.11
5/1/2020 16:00:00,128.62
5/4/2020 16:00:00,130.47
5/5/2020 16:00:00,130.2
5/6/2020 16:00:00,126.63
5/7/2020 16:00:00,124.64
5/8/2020 16:00:00,130.17
5/11/2020 16:00:00,128.31
5/12/2020 16:00:00,126.98
5/13/2020 16:00:00,123.71
5/14/2020 16:00:00,125.22
5/15/2020 16:00:00,128.6
5/18/2020 16:00:00,135.84
5/19/2020 16:00:00,138.04
5/20/2020 16:00:00,141.55
5/21/2020 16:00:00,141.68
5/22/2020 16:00:00,142.36
5/26/2020 16:00:00,145.65
5/27/2020 16:00:00,146.29
5/28/2020 16:00:00,144.54
5/29/2020 16:00:00,144.41
6/1/2020 16:00:00,143.41
6/2/2020 16:00:00,147.1
6/3/2020 16:00:00,152.11
6/4/2020 16:00:00,155.47
6/5/2020 16:00:00,163.57
6/8/2020 16:00:00,170.56
6/9/2020 16:00:00,161.97
6/10/2020 16:00:00,158.98
6/11/2020 16:00:00,142.93
6/12/2020 16:00:00,143.49
6/15/2020 16:00:00,151.84
6/16/2020 16:00:00,151.4
6/17/2020 16:00:00,149.29
6/18/2020 16:00:00,148.46
6/19/2020 16:00:00,146.02
6/22/2020 16:00:00,147.88
6/23/2020 16:00:00,145.26
6/24/2020 16:00:00,137.35
6/25/2020 16:00:00,136.95
6/26/2020 16:00:00,130.73
6/29/2020 16:00:00,130.45
6/30/2020 16:00:00,133.05
7/1/2020 16:00:00,131.64
7/2/2020 16:00:00,130.66
7/6/2020 16:00:00,126.97
7/7/2020 16:00:00,127.57
7/8/2020 16:00:00,127.51
7/9/2020 16:00:00,122.91
7/10/2020 16:00:00,124.71
7/13/2020 16:00:00,122.27
7/14/2020 16:00:00,122.1
7/15/2020 16:00:00,128.39
7/16/2020 16:00:00,128
7/17/2020 16:00:00,127.72
7/20/2020 16:00:00,127.18
7/21/2020 16:00:00,134.12
7/22/2020 16:00:00,131.66
7/23/2020 16:00:00,130.61
7/24/2020 16:00:00,129.49
7/27/2020 16:00:00,128.25
7/28/2020 16:00:00,127.4
7/29/2020 16:00:00,131.93
7/30/2020 16:00:00,127.79
7/31/2020 16:00:00,126.72
8/3/2020 16:00:00,128.46
8/4/2020 16:00:00,130.5
8/5/2020 16:00:00,132.86
8/6/2020 16:00:00,133.09
8/7/2020 16:00:00,132.11
8/10/2020 16:00:00,135.82
8/11/2020 16:00:00,134.77
8/12/2020 16:00:00,136.78
8/13/2020 16:00:00,135.48
8/14/2020 16:00:00,135.26
8/17/2020 16:00:00,134.75
8/18/2020 16:00:00,131.93
8/19/2020 16:00:00,131.05
8/20/2020 16:00:00,130.37
8/21/2020 16:00:00,129.1
8/24/2020 16:00:00,128.36
8/25/2020 16:00:00,126.9
8/26/2020 16:00:00,122.95
8/27/2020 16:00:00,124.63
8/28/2020 16:00:00,127.53
8/31/2020 16:00:00,125.13
9/1/2020 16:00:00,124.24
9/2/2020 16:00:00,123.42
9/3/2020 16:00:00,121.71
9/4/2020 16:00:00,121.53
9/8/2020 16:00:00,118.67
9/9/2020 16:00:00,118.81
9/10/2020 16:00:00,116.45
9/11/2020 16:00:00,115.63
9/14/2020 16:00:00,118.17
9/15/2020 16:00:00,115.69
9/16/2020 16:00:00,118.42
9/17/2020 16:00:00,117.01
9/18/2020 16:00:00,115.96
9/21/2020 16:00:00,113.52
9/22/2020 16:00:00,111.79
9/23/2020 16:00:00,106.11
9/24/2020 16:00:00,105.74
9/25/2020 16:00:00,105.95
9/28/2020 16:00:00,108.79
9/29/2020 16:00:00,110.26
9/30/2020 16:00:00,108.09
